ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,CAICEDO,11/04/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05125000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,CALDAS,03/10/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05129000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,CAMPAMENTO,01/07/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05134000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,CAÑASGORDAS,02/04/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05138000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,CAUCASIA,04/05/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05154000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,CAUCASIA,15/05/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05154000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,CAUCASIA,17/11/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05154000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,CAUCASIA,04/12/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05154000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,CAUCASIA,09/12/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05154000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,CAUCASIA,15/12/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05154000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,COCORNÁ,09/10/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05197000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,COCORNÁ,24/10/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05197000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,CONCORDIA,08/02/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,MASCULINO,ADULTOS,05209000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,CONCORDIA,02/08/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,MASCULINO,MENORES,05209000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,COPACABANA,08/01/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05212000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,COPACABANA,16/08/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05212000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,DON MATÍAS,11/05/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05237000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,EL BAGRE,11/08/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,MASCULINO,ADOLESCENTES,05250000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,EL BAGRE,04/11/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05250000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,EL BAGRE,04/11/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05250000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,EL BAGRE,05/12/2021,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FEMENINO,MENORES,05250000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,EL CARMEN DE VIBORAL,18/08/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05148000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,EL CARMEN DE VIBORAL,16/09/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05148000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,EL CARMEN DE VIBORAL,16/09/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,MENORES,05148000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,EL CARMEN DE VIBORAL,14/10/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05148000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,EL SANTUARIO,05/01/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05697000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,EL SANTUARIO,07/11/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADOLESCENTES,05697000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,EL SANTUARIO,20/12/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,MENORES,05697000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,ENVIGADO,06/10/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05266000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,FREDONIA,04/05/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05282000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,FREDONIA,30/05/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05282000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,FREDONIA,12/09/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,MASCULINO,ADULTOS,05282000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,FRONTINO,26/12/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,MENORES,05284000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,GUARNE,16/01/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,MENORES,05318000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,GUARNE,22/04/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05318000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,GUARNE,05/05/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,MASCULINO,MENORES,05318000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,GUATAPÉ,23/09/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05321000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,HELICONIA,03/07/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,MASCULINO,ADULTOS,05347000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,ITAGUI,15/01/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05360000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,ITAGUI,21/02/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05360000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,ITAGUI,11/03/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADOLESCENTES,05360000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,ITAGUI,06/09/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADOLESCENTES,05360000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,JARDÍN,11/11/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05364000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,JERICÓ,27/09/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05368000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,LA CEJA,03/03/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADOLESCENTES,05376000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,LA CEJA,18/04/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05376000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,LA CEJA,01/11/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05376000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,LA ESTRELLA,13/03/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05380000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,LA ESTRELLA,18/09/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05380000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,LA PINTADA,17/03/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,MENORES,05390000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,LA PINTADA,05/09/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05390000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,LA PINTADA,10/10/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05390000,2
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,LIBORINA,04/04/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05411000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,LIBORINA,04/07/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05411000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MACEO,09/04/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADOLESCENTES,05425000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),28/01/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),31/01/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),01/02/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),01/02/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,MENORES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),08/02/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),19/02/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),27/02/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),12/03/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),13/03/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADOLESCENTES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),27/03/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADOLESCENTES,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),19/05/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05001000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,MEDELLÍN (CT),23/05/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADOLESCENTES,05001000,1
